x  f 
mm   
7.2941 0.019201 
7.3025 0.018956 
7.3205 0.018854 
7.3375 0.018765 
7.3459 0.018651 
7.3544 0.018604 
7.3629 0.018576 
7.3808 0.018372 
7.3893 0.018068 
7.4062 0.017882 
7.4232 0.017523 
7.4411 0.017225 
7.4496 0.017078 
7.4665 0.016926 
7.4750 0.016791 
7.4919 0.016789 
7.5099 0.016844 
7.5268 0.016607 
7.5438 0.016103 
7.5522 0.015691 
7.5702 0.015382 
7.5871 0.014895 
7.5956 0.014612 
7.6125 0.014547 
7.6210 0.014361 
7.6379 0.014140 
7.6559 0.013944 
7.6728 0.013723 
7.6813 0.013387 
7.6982 0.012893 
7.7162 0.012356 
7.7246 0.011902 
7.7415 0.011262 
7.7500 0.010929 
7.7616 0.011027 
7.7764 0.010962 
7.7933 0.010820 
7.8018 0.010860 
7.8134 0.010580 
7.8219 0.010327 
7.8441 0.010358 
7.8621 0.010200 
7.8705 0.009981 
7.8790 0.009544 
7.8959 0.009133 
7.9054 0.008685 
7.9223 0.008215 
7.9308 0.007803 
7.9477 0.007364 
7.9562 0.007020 
7.9741 0.006463 
7.9942 0.006002 
8.0164 0.005686 
8.0280 0.005163 
8.0502 0.004936 
8.0682 0.004890 
8.0767 0.004641 
8.0851 0.004342 
8.0967 0.004267 
8.1052 0.004309 
8.1284 0.004296 
8.1401 0.004294 
8.1485 0.004253 
8.1654 0.003956 
8.1876 0.003545 
8.1971 0.003401 
8.2056 0.003320 
8.2257 0.003104 
8.2341 0.002891 
8.2479 0.002674 
8.2648 0.002453 
8.2827 0.002369 
8.2996 0.002362 
8.3165 0.002412 
8.3345 0.002318 
8.3546 0.002116 
8.3683 0.002131 
8.3768 0.002131 
8.3979 0.002007 
8.4106 0.002153 
8.4317 0.002179 
8.4539 0.002081 
8.4750 0.002248 
8.4834 0.002501 
